"ID";"CPA2008";"Perioden";"Prijsindex_1";"Kwartaalmutaties_2";"Jaarmutaties_3"
"7244";"A024451";"2007KW03";"    97.8";"     1.1";"     3.9"
"7245";"A024451";"2007KW04";"    97.0";"    -0.8";"     2.3"
"7246";"A024451";"2007JJ00";"    96.9";"";"     3.1"
"7247";"A024451";"2008KW01";"   100.0";"     3.1";"     4.1"
"7248";"A024451";"2008KW02";"   100.8";"     0.8";"     4.2"
"7249";"A024451";"2008KW03";"   101.4";"     0.6";"     3.7"
"7250";"A024451";"2008KW04";"   101.5";"     0.1";"     4.6"
"7251";"A024451";"2008JJ00";"   100.9";"";"     4.1"
"7252";"A024451";"2009KW01";"   102.6";"     1.1";"     2.6"
"7253";"A024451";"2009KW02";"   102.4";"    -0.2";"     1.6"
"7254";"A024451";"2009KW03";"   101.9";"    -0.5";"     0.5"
"7255";"A024451";"2009KW04";"   101.7";"    -0.2";"     0.3"
"7256";"A024451";"2009JJ00";"   102.2";"";"     1.3"
"7257";"A024451";"2010KW01";"   101.9";"     0.2";"    -0.6"
"7258";"A024451";"2010KW02";"   101.5";"    -0.4";"    -0.9"
"7259";"A024451";"2010KW03";"   101.0";"    -0.5";"    -0.9"
"7260";"A024451";"2010KW04";"   100.8";"    -0.2";"    -0.9"
"7261";"A024451";"2010JJ00";"   101.3";"";"    -0.8"
"7262";"A024451";"2011KW01";"   101.0";"     0.2";"    -0.9"
"7263";"A024451";"2011KW02";"   101.1";"     0.1";"    -0.4"
"7264";"A024451";"2011KW03";"   101.3";"     0.2";"     0.3"
"7265";"A024451";"2011KW04";"   101.3";"     0.0";"     0.5"
"7266";"A024451";"2011JJ00";"   101.2";"";"    -0.1"
"7267";"A024451";"2012KW01";"   100.4";"    -0.9";"    -0.6"
"7268";"A024451";"2012KW02";"   100.8";"     0.4";"    -0.3"
"7269";"A024451";"2012KW03";"   100.5";"    -0.3";"    -0.8"
"7270";"A024451";"2012KW04";"   100.5";"     0.0";"    -0.8"
"7271";"A024451";"2012JJ00";"   100.6";"";"    -0.6"
"7272";"A024451";"2013KW01";"    99.1";"    -1.3";"    -1.2"
"7273";"A024451";"2013KW02";"    99.7";"     0.6";"    -1.1"
"7274";"A024451";"2013KW03";"   100.1";"     0.4";"    -0.4"
"7275";"A024451";"2013KW04";"   100.1";"     0.0";"    -0.4"
"7276";"A024451";"2013JJ00";"    99.8";"";"    -0.8"
"7277";"A024451";"2014KW01";"    99.9";"    -0.2";"     0.7"
"7278";"A024451";"2014KW02";"    99.8";"    -0.1";"     0.1"
"7279";"A024451";"2014KW03";"   100.1";"     0.3";"     0.0"
"7280";"A024451";"2014KW04";"   100.1";"     0.1";"     0.1"
"7281";"A024451";"2014JJ00";"   100.0";"";"     0.2"
"7282";"A024451";"2015KW01";"    99.8";"    -0.3";"    -0.1"
"7283";"A024451";"2015KW02";"    99.8";"     0.0";"     0.0"
"7284";"A024451";"2015KW03";"   100.0";"     0.2";"    -0.1"
"7285";"A024451";"2015KW04";"   100.4";"     0.4";"     0.2"
"7286";"A024451";"2015JJ00";"   100.0";"";"     0.0"
"7287";"A024451";"2016KW01";"   100.6";"     0.2";"     0.7"
"7288";"A024451";"2016KW02";"   100.9";"     0.3";"     1.0"
"7289";"A024451";"2016KW03";"   101.2";"     0.4";"     1.3"
"7290";"A024451";"2016KW04";"   101.4";"     0.2";"     1.0"
"7291";"A024451";"2016JJ00";"   101.0";"";"     1.0"
"7292";"A024451";"2017KW01";"   101.7";"     0.3";"     1.2"
"7293";"A024451";"2017KW02";"   101.5";"    -0.2";"     0.6"
"7294";"A024451";"2017KW03";"   102.8";"     1.3";"     1.6"
"7295";"A024451";"2017KW04";"   103.0";"     0.2";"     1.6"
"7296";"A024451";"2017JJ00";"   102.3";"";"     1.2"
"7297";"A024451";"2018KW01";"   104.6";"     1.5";"     2.8"
"7298";"A024451";"2018KW02";"   104.5";"    -0.2";"     2.9"
"7299";"A024451";"2018KW03";"   105.8";"     1.3";"     2.9"
"7300";"A024451";"2018KW04";"   105.6";"    -0.2";"     2.5"
"7301";"A024451";"2018JJ00";"   105.1";"";"     2.8"
"7302";"A024451";"2019KW01";"   106.7";"     1.1";"     2.0"
"7303";"A024451";"2019KW02";"       .";"       .";"       ."
"7304";"A024452";"2002KW04";"";"";""
"7305";"A024452";"2003KW01";"";"";""
"7306";"A024452";"2003KW02";"";"";""
"7307";"A024452";"2003KW03";"";"";""
"7308";"A024452";"2003KW04";"";"";""
"7309";"A024452";"2003JJ00";"";"";""
"7310";"A024452";"2004KW01";"";"";""
"7311";"A024452";"2004KW02";"";"";""
"7312";"A024452";"2004KW03";"";"";""
"7313";"A024452";"2004KW04";"";"";""
"7314";"A024452";"2004JJ00";"";"";""
"7315";"A024452";"2005KW01";"";"";""
"7316";"A024452";"2005KW02";"";"";""
"7317";"A024452";"2005KW03";"";"";""
"7318";"A024452";"2005KW04";"";"";""
"7319";"A024452";"2005JJ00";"";"";""
"7320";"A024452";"2006KW01";"    91.4";"";""
"7321";"A024452";"2006KW02";"    92.3";"     1.1";""
"7322";"A024452";"2006KW03";"    92.6";"     0.3";""
"7323";"A024452";"2006KW04";"    93.2";"     0.7";""
"7324";"A024452";"2006JJ00";"    92.4";"";""
"7325";"A024452";"2007KW01";"    94.6";"     1.4";"     3.5"
"7326";"A024452";"2007KW02";"    95.3";"     0.8";"     3.2"
"7327";"A024452";"2007KW03";"    96.5";"     1.2";"     4.2"
"7328";"A024452";"2007KW04";"    95.7";"    -0.8";"     2.7"
"7329";"A024452";"2007JJ00";"    95.5";"";"     3.4"
"7330";"A024452";"2008KW01";"    98.9";"     3.4";"     4.6"
"7331";"A024452";"2008KW02";"    99.8";"     0.9";"     4.7"
"7332";"A024452";"2008KW03";"   100.5";"     0.7";"     4.1"
"7333";"A024452";"2008KW04";"   100.5";"     0.1";"     5.1"
"7334";"A024452";"2008JJ00";"    99.9";"";"     4.6"
"7335";"A024452";"2009KW01";"   101.5";"     1.0";"     2.6"
"7336";"A024452";"2009KW02";"   101.4";"    -0.2";"     1.6"
"7337";"A024452";"2009KW03";"   100.9";"    -0.5";"     0.4"
"7338";"A024452";"2009KW04";"   100.8";"    -0.1";"     0.2"
"7339";"A024452";"2009JJ00";"   101.1";"";"     1.2"
"7340";"A024452";"2010KW01";"   101.2";"     0.4";"    -0.3"
"7341";"A024452";"2010KW02";"   100.8";"    -0.4";"    -0.6"
"7342";"A024452";"2010KW03";"   100.3";"    -0.5";"    -0.6"
"7343";"A024452";"2010KW04";"   100.1";"    -0.2";"    -0.7"
"7344";"A024452";"2010JJ00";"   100.6";"";"    -0.5"
"7345";"A024452";"2011KW01";"   100.3";"     0.3";"    -0.9"
"7346";"A024452";"2011KW02";"   100.5";"     0.2";"    -0.3"
"7347";"A024452";"2011KW03";"   100.8";"     0.4";"     0.6"
"7348";"A024452";"2011KW04";"   101.0";"     0.1";"     0.9"
"7349";"A024452";"2011JJ00";"   100.7";"";"     0.1"
"7350";"A024452";"2012KW01";"    99.9";"    -1.1";"    -0.4"
"7351";"A024452";"2012KW02";"   100.4";"     0.5";"    -0.1"
"7352";"A024452";"2012KW03";"   100.1";"    -0.3";"    -0.8"
"7353";"A024452";"2012KW04";"   100.1";"     0.1";"    -0.8"
"7354";"A024452";"2012JJ00";"   100.1";"";"    -0.5"
"7355";"A024452";"2013KW01";"    98.7";"    -1.4";"    -1.2"
"7356";"A024452";"2013KW02";"    99.3";"     0.6";"    -1.1"
"7357";"A024452";"2013KW03";"    99.8";"     0.5";"    -0.3"
"7358";"A024452";"2013KW04";"   100.0";"     0.2";"    -0.1"
"7359";"A024452";"2013JJ00";"    99.4";"";"    -0.7"
"7360";"A024452";"2014KW01";"    99.7";"    -0.3";"     1.0"
"7361";"A024452";"2014KW02";"    99.6";"    -0.1";"     0.3"
"7362";"A024452";"2014KW03";"   100.0";"     0.4";"     0.2"
"7363";"A024452";"2014KW04";"   100.1";"     0.1";"     0.1"
"7364";"A024452";"2014JJ00";"    99.9";"";"     0.4"
"7365";"A024452";"2015KW01";"    99.8";"    -0.3";"     0.1"
"7366";"A024452";"2015KW02";"    99.8";"     0.0";"     0.2"
"7367";"A024452";"2015KW03";"    99.8";"     0.0";"    -0.2"
"7368";"A024452";"2015KW04";"   100.6";"     0.8";"     0.5"
"7369";"A024452";"2015JJ00";"   100.0";"";"     0.1"
"7370";"A024452";"2016KW01";"   100.8";"     0.2";"     1.0"
"7371";"A024452";"2016KW02";"   101.3";"     0.4";"     1.5"
"7372";"A024452";"2016KW03";"   101.8";"     0.5";"     2.0"
"7373";"A024452";"2016KW04";"   102.0";"     0.2";"     1.4"
"7374";"A024452";"2016JJ00";"   101.4";"";"     1.4"
"7375";"A024452";"2017KW01";"   102.3";"     0.3";"     1.5"
"7376";"A024452";"2017KW02";"   102.0";"    -0.3";"     0.7"
"7377";"A024452";"2017KW03";"   103.4";"     1.4";"     1.6"
"7378";"A024452";"2017KW04";"   103.5";"     0.2";"     1.6"
"7379";"A024452";"2017JJ00";"   102.8";"";"     1.3"
"7380";"A024452";"2018KW01";"   105.2";"     1.6";"     2.8"
"7381";"A024452";"2018KW02";"   105.0";"    -0.2";"     3.0"
"7382";"A024452";"2018KW03";"   106.6";"     1.5";"     3.1"
"7383";"A024452";"2018KW04";"   106.3";"    -0.3";"     2.7"
"7384";"A024452";"2018JJ00";"   105.8";"";"     2.9"
"7385";"A024452";"2019KW01";"   107.3";"     0.9";"     2.0"
"7386";"A024452";"2019KW02";"       .";"       .";"       ."
"7387";"A024453";"2002KW04";"";"";""
"7388";"A024453";"2003KW01";"";"";""
"7389";"A024453";"2003KW02";"";"";""
"7390";"A024453";"2003KW03";"";"";""
"7391";"A024453";"2003KW04";"";"";""
"7392";"A024453";"2003JJ00";"";"";""
"7393";"A024453";"2004KW01";"";"";""
"7394";"A024453";"2004KW02";"";"";""
"7395";"A024453";"2004KW03";"";"";""
"7396";"A024453";"2004KW04";"";"";""
"7397";"A024453";"2004JJ00";"";"";""
"7398";"A024453";"2005KW01";"";"";""
"7399";"A024453";"2005KW02";"";"";""
"7400";"A024453";"2005KW03";"";"";""
"7401";"A024453";"2005KW04";"";"";""
"7402";"A024453";"2005JJ00";"";"";""
"7403";"A024453";"2006KW01";"   101.7";"";""
"7404";"A024453";"2006KW02";"   102.8";"     1.1";""
"7405";"A024453";"2006KW03";"   103.1";"     0.3";""
"7406";"A024453";"2006KW04";"   103.8";"     0.7";""
"7407";"A024453";"2006JJ00";"   102.8";"";""
"7408";"A024453";"2007KW01";"   105.3";"     1.4";"     3.5"
"7409";"A024453";"2007KW02";"   106.1";"     0.8";"     3.2"
"7410";"A024453";"2007KW03";"   107.4";"     1.2";"     4.2"
"7411";"A024453";"2007KW04";"   106.5";"    -0.8";"     2.7"
"7412";"A024453";"2007JJ00";"   106.3";"";"     3.4"
"7413";"A024453";"2008KW01";"   110.1";"     3.4";"     4.6"
"7414";"A024453";"2008KW02";"   111.1";"     0.9";"     4.7"
"7415";"A024453";"2008KW03";"   111.8";"     0.7";"     4.1"
"7416";"A024453";"2008KW04";"   111.9";"     0.1";"     5.1"
"7417";"A024453";"2008JJ00";"   111.2";"";"     4.6"
"7418";"A024453";"2009KW01";"   111.7";"    -0.2";"     1.4"
"7419";"A024453";"2009KW02";"   109.6";"    -1.9";"    -1.3"
"7420";"A024453";"2009KW03";"   109.4";"    -0.1";"    -2.2"
"7421";"A024453";"2009KW04";"   108.4";"    -1.0";"    -3.2"
"7422";"A024453";"2009JJ00";"   109.8";"";"    -1.3"
"7423";"A024453";"2010KW01";"   107.8";"    -0.5";"    -3.5"
"7424";"A024453";"2010KW02";"   107.4";"    -0.4";"    -2.0"
"7425";"A024453";"2010KW03";"   106.5";"    -0.8";"    -2.7"
"7426";"A024453";"2010KW04";"   105.5";"    -0.9";"    -2.6"
"7427";"A024453";"2010JJ00";"   106.8";"";"    -2.7"
"7428";"A024453";"2011KW01";"   105.2";"    -0.3";"    -2.4"
"7429";"A024453";"2011KW02";"   105.0";"    -0.2";"    -2.2"
"7430";"A024453";"2011KW03";"   105.0";"     0.0";"    -1.4"
"7431";"A024453";"2011KW04";"   104.7";"    -0.3";"    -0.8"
"7432";"A024453";"2011JJ00";"   105.0";"";"    -1.7"
"7433";"A024453";"2012KW01";"   103.7";"    -0.9";"    -1.4"
"7434";"A024453";"2012KW02";"   103.7";"     0.0";"    -1.2"
"7435";"A024453";"2012KW03";"   103.3";"    -0.4";"    -1.6"
"7436";"A024453";"2012KW04";"   102.5";"    -0.8";"    -2.1"
"7437";"A024453";"2012JJ00";"   103.3";"";"    -1.6"
"7438";"A024453";"2013KW01";"   100.6";"    -1.8";"    -3.0"
"7439";"A024453";"2013KW02";"   100.6";"     0.0";"    -3.0"
"7440";"A024453";"2013KW03";"   100.0";"    -0.6";"    -3.2"
"7441";"A024453";"2013KW04";"    99.5";"    -0.6";"    -2.9"
"7442";"A024453";"2013JJ00";"   100.2";"";"    -3.0"
"7443";"A024453";"2014KW01";"    99.6";"     0.1";"    -1.0"
"7444";"A024453";"2014KW02";"    99.6";"     0.1";"    -1.0"
"7445";"A024453";"2014KW03";"    99.8";"     0.2";"    -0.2"
"7446";"A024453";"2014KW04";"    99.6";"    -0.2";"     0.2"
"7447";"A024453";"2014JJ00";"    99.7";"";"    -0.5"
"7448";"A024453";"2015KW01";"    99.5";"    -0.1";"     0.0"
"7449";"A024453";"2015KW02";"   100.0";"     0.5";"     0.4"
"7450";"A024453";"2015KW03";"   100.0";"     0.0";"     0.2"
"7451";"A024453";"2015KW04";"   100.5";"     0.4";"     0.8"
"7452";"A024453";"2015JJ00";"   100.0";"";"     0.3"
"7453";"A024453";"2016KW01";"   101.5";"     1.0";"     2.0"
"7454";"A024453";"2016KW02";"   101.7";"     0.2";"     1.7"
"7455";"A024453";"2016KW03";"   101.8";"     0.2";"     1.8"
"7456";"A024453";"2016KW04";"   102.2";"     0.4";"     1.8"
"7457";"A024453";"2016JJ00";"   101.8";"";"     1.8"
"7458";"A024453";"2017KW01";"   103.3";"     1.0";"     1.8"
"7459";"A024453";"2017KW02";"   104.0";"     0.7";"     2.3"
"7460";"A024453";"2017KW03";"   105.2";"     1.1";"     3.3"
"7461";"A024453";"2017KW04";"   106.0";"     0.7";"     3.6"
"7462";"A024453";"2017JJ00";"   104.6";"";"     2.7"
"7463";"A024453";"2018KW01";"   108.0";"     1.9";"     4.5"
"7464";"A024453";"2018KW02";"   108.2";"     0.2";"     4.0"
"7465";"A024453";"2018KW03";"   108.8";"     0.6";"     3.4"
"7466";"A024453";"2018KW04";"   109.3";"     0.5";"     3.2"
"7467";"A024453";"2018JJ00";"   108.6";"";"     3.8"
"7468";"A024453";"2019KW01";"   110.6";"     1.2";"     2.5"
"7469";"A024453";"2019KW02";"   111.2";"     0.5";"     2.8"
"7470";"A024456";"2002KW04";"";"";""
"7471";"A024456";"2003KW01";"";"";""
"7472";"A024456";"2003KW02";"";"";""
"7473";"A024456";"2003KW03";"";"";""
"7474";"A024456";"2003KW04";"";"";""
"7475";"A024456";"2003JJ00";"";"";""
"7476";"A024456";"2004KW01";"";"";""
"7477";"A024456";"2004KW02";"";"";""
"7478";"A024456";"2004KW03";"";"";""
"7479";"A024456";"2004KW04";"";"";""
"7480";"A024456";"2004JJ00";"";"";""
"7481";"A024456";"2005KW01";"";"";""
"7482";"A024456";"2005KW02";"";"";""
"7483";"A024456";"2005KW03";"";"";""
"7484";"A024456";"2005KW04";"";"";""
"7485";"A024456";"2005JJ00";"";"";""
"7486";"A024456";"2006KW01";"   102.1";"";""
"7487";"A024456";"2006KW02";"   103.2";"     1.1";""
"7488";"A024456";"2006KW03";"   103.5";"     0.3";""
"7489";"A024456";"2006KW04";"   104.2";"     0.7";""
"7490";"A024456";"2006JJ00";"   103.3";"";""
"7491";"A024456";"2007KW01";"   105.7";"     1.4";"     3.5"
"7492";"A024456";"2007KW02";"   106.5";"     0.8";"     3.2"
"7493";"A024456";"2007KW03";"   107.8";"     1.2";"     4.2"
"7494";"A024456";"2007KW04";"   107.0";"    -0.8";"     2.7"
"7495";"A024456";"2007JJ00";"   106.8";"";"     3.4"
"7496";"A024456";"2008KW01";"   110.6";"     3.4";"     4.6"
"7497";"A024456";"2008KW02";"   111.5";"     0.9";"     4.7"
"7498";"A024456";"2008KW03";"   112.3";"     0.7";"     4.1"
"7499";"A024456";"2008KW04";"   112.4";"     0.1";"     5.1"
"7500";"A024456";"2008JJ00";"   111.7";"";"     4.6"
"7501";"A024456";"2009KW01";"   112.1";"    -0.2";"     1.4"
"7502";"A024456";"2009KW02";"   110.1";"    -1.9";"    -1.3"
"7503";"A024456";"2009KW03";"   109.9";"    -0.1";"    -2.2"
"7504";"A024456";"2009KW04";"   108.8";"    -1.0";"    -3.2"
"7505";"A024456";"2009JJ00";"   110.2";"";"    -1.3"
"7506";"A024456";"2010KW01";"   108.1";"    -0.7";"    -3.6"
"7507";"A024456";"2010KW02";"   107.6";"    -0.5";"    -2.3"
"7508";"A024456";"2010KW03";"   107.0";"    -0.5";"    -2.6"
"7509";"A024456";"2010KW04";"   105.8";"    -1.1";"    -2.8"
"7510";"A024456";"2010JJ00";"   107.1";"";"    -2.8"
"7511";"A024456";"2011KW01";"   105.6";"    -0.2";"    -2.3"
"7512";"A024456";"2011KW02";"   105.3";"    -0.3";"    -2.1"
"7513";"A024456";"2011KW03";"   105.2";"    -0.1";"    -1.7"
"7514";"A024456";"2011KW04";"   105.1";"    -0.2";"    -0.7"
"7515";"A024456";"2011JJ00";"   105.3";"";"    -1.7"
"7516";"A024456";"2012KW01";"   104.0";"    -1.0";"    -1.5"
"7517";"A024456";"2012KW02";"   104.0";"     0.0";"    -1.3"
"7518";"A024456";"2012KW03";"   103.6";"    -0.4";"    -1.6"
"7519";"A024456";"2012KW04";"   102.8";"    -0.7";"    -2.2"
"7520";"A024456";"2012JJ00";"   103.6";"";"    -1.6"
"7521";"A024456";"2013KW01";"   100.8";"    -1.9";"    -3.1"
"7522";"A024456";"2013KW02";"   100.8";"     0.0";"    -3.0"
"7523";"A024456";"2013KW03";"   100.2";"    -0.6";"    -3.2"
"7524";"A024456";"2013KW04";"    99.5";"    -0.7";"    -3.2"
"7525";"A024456";"2013JJ00";"   100.3";"";"    -3.1"
"7526";"A024456";"2014KW01";"    99.6";"     0.0";"    -1.3"
"7527";"A024456";"2014KW02";"    99.6";"     0.0";"    -1.2"
"7528";"A024456";"2014KW03";"    99.8";"     0.2";"    -0.4"
"7529";"A024456";"2014KW04";"    99.7";"    -0.1";"     0.2"
"7530";"A024456";"2014JJ00";"    99.7";"";"    -0.7"
"7531";"A024456";"2015KW01";"    99.4";"    -0.3";"    -0.1"
"7532";"A024456";"2015KW02";"   100.0";"     0.6";"     0.4"
"7533";"A024456";"2015KW03";"   100.0";"     0.0";"     0.2"
"7534";"A024456";"2015KW04";"   100.5";"     0.5";"     0.8"
"7535";"A024456";"2015JJ00";"   100.0";"";"     0.3"
"7536";"A024456";"2016KW01";"   101.5";"     1.0";"     2.1"
"7537";"A024456";"2016KW02";"   101.7";"     0.2";"     1.7"
"7538";"A024456";"2016KW03";"   101.9";"     0.2";"     1.9"
"7539";"A024456";"2016KW04";"   102.4";"     0.4";"     1.9"
"7540";"A024456";"2016JJ00";"   101.9";"";"     1.9"
"7541";"A024456";"2017KW01";"   103.5";"     1.1";"     1.9"
"7542";"A024456";"2017KW02";"   104.0";"     0.5";"     2.2"
"7543";"A024456";"2017KW03";"   105.0";"     1.0";"     3.0"
"7544";"A024456";"2017KW04";"   105.9";"     0.9";"     3.5"
"7545";"A024456";"2017JJ00";"   104.6";"";"     2.7"
"7546";"A024456";"2018KW01";"   107.9";"     1.9";"     4.3"
"7547";"A024456";"2018KW02";"   108.2";"     0.3";"     4.1"
"7548";"A024456";"2018KW03";"   108.8";"     0.5";"     3.6"
"7549";"A024456";"2018KW04";"   109.4";"     0.6";"     3.3"
"7550";"A024456";"2018JJ00";"   108.6";"";"     3.8"
"7551";"A024456";"2019KW01";"   110.8";"     1.3";"     2.6"
"7552";"A024456";"2019KW02";"   111.4";"     0.5";"     2.9"
"7553";"A024457";"2002KW04";"";"";""
"7554";"A024457";"2003KW01";"";"";""
"7555";"A024457";"2003KW02";"";"";""
"7556";"A024457";"2003KW03";"";"";""
"7557";"A024457";"2003KW04";"";"";""
"7558";"A024457";"2003JJ00";"";"";""
"7559";"A024457";"2004KW01";"";"";""
"7560";"A024457";"2004KW02";"";"";""
"7561";"A024457";"2004KW03";"";"";""
"7562";"A024457";"2004KW04";"";"";""
"7563";"A024457";"2004JJ00";"";"";""
"7564";"A024457";"2005KW01";"";"";""
"7565";"A024457";"2005KW02";"";"";""
"7566";"A024457";"2005KW03";"";"";""
"7567";"A024457";"2005KW04";"";"";""
"7568";"A024457";"2005JJ00";"";"";""
"7569";"A024457";"2006KW01";"   105.8";"";""
"7570";"A024457";"2006KW02";"   106.9";"     1.1";""
"7571";"A024457";"2006KW03";"   107.3";"     0.3";""
"7572";"A024457";"2006KW04";"   108.0";"     0.7";""
"7573";"A024457";"2006JJ00";"   107.0";"";""
"7574";"A024457";"2007KW01";"   109.5";"     1.4";"     3.5"
"7575";"A024457";"2007KW02";"   110.4";"     0.8";"     3.2"
"7576";"A024457";"2007KW03";"   111.8";"     1.2";"     4.2"
"7577";"A024457";"2007KW04";"   110.8";"    -0.8";"     2.7"
"7578";"A024457";"2007JJ00";"   110.6";"";"     3.4"
"7579";"A024457";"2008KW01";"   114.6";"     3.4";"     4.6"
"7580";"A024457";"2008KW02";"   115.6";"     0.9";"     4.7"
"7581";"A024457";"2008KW03";"   116.4";"     0.7";"     4.1"
"7582";"A024457";"2008KW04";"   116.5";"     0.1";"     5.1"
"7583";"A024457";"2008JJ00";"   115.8";"";"     4.6"
"7584";"A024457";"2009KW01";"   116.1";"    -0.3";"     1.3"
"7585";"A024457";"2009KW02";"   113.5";"    -2.2";"    -1.8"
"7586";"A024457";"2009KW03";"   112.8";"    -0.6";"    -3.1"
"7587";"A024457";"2009KW04";"   111.3";"    -1.3";"    -4.4"
"7588";"A024457";"2009JJ00";"   113.4";"";"    -2.0"
"7589";"A024457";"2010KW01";"   110.3";"    -0.9";"    -5.0"
"7590";"A024457";"2010KW02";"   110.6";"     0.3";"    -2.5"
"7591";"A024457";"2010KW03";"   110.1";"    -0.5";"    -2.4"
"7592";"A024457";"2010KW04";"   109.0";"    -1.0";"    -2.1"
"7593";"A024457";"2010JJ00";"   110.0";"";"    -3.0"
"7594";"A024457";"2011KW01";"   109.5";"     0.5";"    -0.8"
"7595";"A024457";"2011KW02";"   108.3";"    -1.1";"    -2.1"
"7596";"A024457";"2011KW03";"   108.1";"    -0.2";"    -1.9"
"7597";"A024457";"2011KW04";"   107.9";"    -0.1";"    -1.0"
"7598";"A024457";"2011JJ00";"   108.4";"";"    -1.4"
"7599";"A024457";"2012KW01";"   105.7";"    -2.0";"    -3.4"
"7600";"A024457";"2012KW02";"   105.3";"    -0.4";"    -2.7"
"7601";"A024457";"2012KW03";"   104.8";"    -0.5";"    -3.0"
"7602";"A024457";"2012KW04";"   104.0";"    -0.7";"    -3.6"
"7603";"A024457";"2012JJ00";"   105.0";"";"    -3.2"
"7604";"A024457";"2013KW01";"   101.3";"    -2.6";"    -4.2"
"7605";"A024457";"2013KW02";"   101.3";"     0.0";"    -3.9"
"7606";"A024457";"2013KW03";"   100.7";"    -0.5";"    -3.9"
"7607";"A024457";"2013KW04";"    99.9";"    -0.8";"    -3.9"
"7608";"A024457";"2013JJ00";"   100.8";"";"    -4.0"
"7609";"A024457";"2014KW01";"   100.0";"     0.1";"    -1.2"
"7610";"A024457";"2014KW02";"   100.0";"     0.0";"    -1.3"
"7611";"A024457";"2014KW03";"   100.0";"     0.1";"    -0.7"
"7612";"A024457";"2014KW04";"    99.9";"    -0.1";"     0.0"
"7613";"A024457";"2014JJ00";"   100.0";"";"    -0.8"
"7614";"A024457";"2015KW01";"    99.9";"     0.0";"    -0.1"
"7615";"A024457";"2015KW02";"    99.8";"    -0.1";"    -0.2"
"7616";"A024457";"2015KW03";"    99.8";"     0.1";"    -0.2"
"7617";"A024457";"2015KW04";"   100.5";"     0.7";"     0.6"
"7618";"A024457";"2015JJ00";"   100.0";"";"     0.0"
"7619";"A024457";"2016KW01";"   101.2";"     0.7";"     1.3"
"7620";"A024457";"2016KW02";"   101.4";"     0.2";"     1.7"
"7621";"A024457";"2016KW03";"   101.6";"     0.2";"     1.8"
"7622";"A024457";"2016KW04";"   101.3";"    -0.3";"     0.8"
"7623";"A024457";"2016JJ00";"   101.4";"";"     1.4"
"7624";"A024457";"2017KW01";"   101.7";"     0.4";"     0.4"
"7625";"A024457";"2017KW02";"   102.6";"     0.9";"     1.2"
"7626";"A024457";"2017KW03";"   103.0";"     0.4";"     1.4"
"7627";"A024457";"2017KW04";"   104.5";"     1.5";"     3.2"
"7628";"A024457";"2017JJ00";"   103.0";"";"     1.6"
"7629";"A024457";"2018KW01";"   105.9";"     1.3";"     4.1"
"7630";"A024457";"2018KW02";"   107.2";"     1.3";"     4.5"
"7631";"A024457";"2018KW03";"   107.5";"     0.2";"     4.3"
"7632";"A024457";"2018KW04";"   107.8";"     0.3";"     3.1"
"7633";"A024457";"2018JJ00";"   107.1";"";"     4.0"
"7634";"A024457";"2019KW01";"   108.6";"     0.8";"     2.6"
"7635";"A024457";"2019KW02";"   109.2";"     0.5";"     1.8"
"7636";"A024458";"2002KW04";"";"";""
"7637";"A024458";"2003KW01";"";"";""
"7638";"A024458";"2003KW02";"";"";""
"7639";"A024458";"2003KW03";"";"";""
"7640";"A024458";"2003KW04";"";"";""
"7641";"A024458";"2003JJ00";"";"";""
"7642";"A024458";"2004KW01";"";"";""
"7643";"A024458";"2004KW02";"";"";""
"7644";"A024458";"2004KW03";"";"";""
"7645";"A024458";"2004KW04";"";"";""
"7646";"A024458";"2004JJ00";"";"";""
"7647";"A024458";"2005KW01";"";"";""
"7648";"A024458";"2005KW02";"";"";""
"7649";"A024458";"2005KW03";"";"";""
"7650";"A024458";"2005KW04";"";"";""
"7651";"A024458";"2005JJ00";"";"";""
"7652";"A024458";"2006KW01";"    99.5";"";""
"7653";"A024458";"2006KW02";"   100.6";"     1.1";""
"7654";"A024458";"2006KW03";"   100.9";"     0.3";""
"7655";"A024458";"2006KW04";"   101.6";"     0.7";""
"7656";"A024458";"2006JJ00";"   100.7";"";""
"7657";"A024458";"2007KW01";"   103.0";"     1.4";"     3.5"
"7658";"A024458";"2007KW02";"   103.8";"     0.8";"     3.2"
"7659";"A024458";"2007KW03";"   105.1";"     1.2";"     4.2"
"7660";"A024458";"2007KW04";"   104.3";"    -0.8";"     2.7"
"7661";"A024458";"2007JJ00";"   104.1";"";"     3.4"
"7662";"A024458";"2008KW01";"   107.8";"     3.4";"     4.6"
"7663";"A024458";"2008KW02";"   108.7";"     0.9";"     4.7"
"7664";"A024458";"2008KW03";"   109.5";"     0.7";"     4.1"
"7665";"A024458";"2008KW04";"   109.5";"     0.1";"     5.1"
"7666";"A024458";"2008JJ00";"   108.9";"";"     4.6"
"7667";"A024458";"2009KW01";"   109.5";"     0.0";"     1.6"
"7668";"A024458";"2009KW02";"   105.4";"    -3.8";"    -3.1"
"7669";"A024458";"2009KW03";"   106.3";"     0.9";"    -2.9"
"7670";"A024458";"2009KW04";"   106.5";"     0.1";"    -2.8"
"7671";"A024458";"2009JJ00";"   106.9";"";"    -1.8"
"7672";"A024458";"2010KW01";"   106.0";"    -0.5";"    -3.2"
"7673";"A024458";"2010KW02";"   104.7";"    -1.2";"    -0.6"
"7674";"A024458";"2010KW03";"   104.2";"    -0.5";"    -2.0"
