"","ID","CPA2008","Perioden","Prijsindex_1","Kwartaalmutaties_2","Jaarmutaties_3","jaar","kwartaal","titel"
"261",427,"A023766",2005-04-01,87,0.4,3.4,"2005","Q2"," Goederenvervoer over de weg"
"262",428,"A023766",2005-07-01,87.2,0.3,3.5,"2005","Q3"," Goederenvervoer over de weg"
"263",429,"A023766",2005-10-01,87.5,0.3,2.8,"2005","Q4"," Goederenvervoer over de weg"
"264",431,"A023766",2006-01-01,88.8,1.5,2.6,"2006","Q1"," Goederenvervoer over de weg"
"265",432,"A023766",2006-04-01,89,0.2,2.3,"2006","Q2"," Goederenvervoer over de weg"
"266",433,"A023766",2006-07-01,89.3,0.4,2.4,"2006","Q3"," Goederenvervoer over de weg"
"267",434,"A023766",2006-10-01,89.2,-0.2,1.9,"2006","Q4"," Goederenvervoer over de weg"
"268",436,"A023766",2007-01-01,90.4,1.4,1.8,"2007","Q1"," Goederenvervoer over de weg"
"269",437,"A023766",2007-04-01,91,0.7,2.3,"2007","Q2"," Goederenvervoer over de weg"
"270",438,"A023766",2007-07-01,91.2,0.2,2.1,"2007","Q3"," Goederenvervoer over de weg"
"271",439,"A023766",2007-10-01,91.7,0.5,2.8,"2007","Q4"," Goederenvervoer over de weg"
"272",441,"A023766",2008-01-01,94.1,2.6,4,"2008","Q1"," Goederenvervoer over de weg"
"273",442,"A023766",2008-04-01,94.9,0.9,4.3,"2008","Q2"," Goederenvervoer over de weg"
"274",443,"A023766",2008-07-01,96.3,1.4,5.6,"2008","Q3"," Goederenvervoer over de weg"
"275",444,"A023766",2008-10-01,95.5,-0.9,4.1,"2008","Q4"," Goederenvervoer over de weg"
"276",446,"A023766",2009-01-01,94.8,-0.7,0.8,"2009","Q1"," Goederenvervoer over de weg"
"277",447,"A023766",2009-04-01,94.2,-0.6,-0.7,"2009","Q2"," Goederenvervoer over de weg"
"278",448,"A023766",2009-07-01,93.7,-0.6,-2.7,"2009","Q3"," Goederenvervoer over de weg"
"279",449,"A023766",2009-10-01,93.9,0.2,-1.6,"2009","Q4"," Goederenvervoer over de weg"
"280",451,"A023766",2010-01-01,94.1,0.2,-0.8,"2010","Q1"," Goederenvervoer over de weg"
"281",452,"A023766",2010-04-01,94.2,0.2,0,"2010","Q2"," Goederenvervoer over de weg"
"282",453,"A023766",2010-07-01,94.1,-0.2,0.4,"2010","Q3"," Goederenvervoer over de weg"
"283",454,"A023766",2010-10-01,94.3,0.2,0.4,"2010","Q4"," Goederenvervoer over de weg"
"284",456,"A023766",2011-01-01,96.4,2.2,2.4,"2011","Q1"," Goederenvervoer over de weg"
"285",457,"A023766",2011-04-01,98,1.7,4,"2011","Q2"," Goederenvervoer over de weg"
"286",458,"A023766",2011-07-01,97.8,-0.2,4,"2011","Q3"," Goederenvervoer over de weg"
"287",459,"A023766",2011-10-01,98.1,0.3,4,"2011","Q4"," Goederenvervoer over de weg"
"288",461,"A023766",2012-01-01,99,0.9,2.7,"2012","Q1"," Goederenvervoer over de weg"
"289",462,"A023766",2012-04-01,99.5,0.5,1.6,"2012","Q2"," Goederenvervoer over de weg"
"290",463,"A023766",2012-07-01,99.5,0,1.8,"2012","Q3"," Goederenvervoer over de weg"
"291",464,"A023766",2012-10-01,99.9,0.4,1.8,"2012","Q4"," Goederenvervoer over de weg"
"292",466,"A023766",2013-01-01,100.5,0.6,1.5,"2013","Q1"," Goederenvervoer over de weg"
"293",467,"A023766",2013-04-01,100.2,-0.3,0.7,"2013","Q2"," Goederenvervoer over de weg"
"294",468,"A023766",2013-07-01,100.1,-0.2,0.6,"2013","Q3"," Goederenvervoer over de weg"
"295",469,"A023766",2013-10-01,100.1,0,0.2,"2013","Q4"," Goederenvervoer over de weg"
"296",471,"A023766",2014-01-01,100.5,0.4,0,"2014","Q1"," Goederenvervoer over de weg"
"297",472,"A023766",2014-04-01,100.5,0,0.2,"2014","Q2"," Goederenvervoer over de weg"
"298",473,"A023766",2014-07-01,100.6,0.1,0.5,"2014","Q3"," Goederenvervoer over de weg"
"299",474,"A023766",2014-10-01,100.4,-0.2,0.3,"2014","Q4"," Goederenvervoer over de weg"
"300",476,"A023766",2015-01-01,100,-0.4,-0.5,"2015","Q1"," Goederenvervoer over de weg"
"301",477,"A023766",2015-04-01,100.2,0.2,-0.3,"2015","Q2"," Goederenvervoer over de weg"
"302",478,"A023766",2015-07-01,100.1,-0.1,-0.5,"2015","Q3"," Goederenvervoer over de weg"
"303",479,"A023766",2015-10-01,99.7,-0.3,-0.7,"2015","Q4"," Goederenvervoer over de weg"
"304",481,"A023766",2016-01-01,99.6,-0.1,-0.4,"2016","Q1"," Goederenvervoer over de weg"
"305",482,"A023766",2016-04-01,100.1,0.4,-0.1,"2016","Q2"," Goederenvervoer over de weg"
"306",483,"A023766",2016-07-01,100.2,0.1,0.1,"2016","Q3"," Goederenvervoer over de weg"
"307",484,"A023766",2016-10-01,100.4,0.2,0.7,"2016","Q4"," Goederenvervoer over de weg"
"308",486,"A023766",2017-01-01,101.2,0.8,1.6,"2017","Q1"," Goederenvervoer over de weg"
"309",487,"A023766",2017-04-01,101.5,0.2,1.4,"2017","Q2"," Goederenvervoer over de weg"
"310",488,"A023766",2017-07-01,101.5,0,1.3,"2017","Q3"," Goederenvervoer over de weg"
"311",489,"A023766",2017-10-01,101.8,0.3,1.4,"2017","Q4"," Goederenvervoer over de weg"
"312",491,"A023766",2018-01-01,103.6,1.8,2.3,"2018","Q1"," Goederenvervoer over de weg"
"313",492,"A023766",2018-04-01,104.2,0.5,2.7,"2018","Q2"," Goederenvervoer over de weg"
"314",493,"A023766",2018-07-01,104.8,0.6,3.3,"2018","Q3"," Goederenvervoer over de weg"
"315",494,"A023766",2018-10-01,105.3,0.5,3.5,"2018","Q4"," Goederenvervoer over de weg"
"316",496,"A023766",2019-01-01,108.1,2.6,4.3,"2019","Q1"," Goederenvervoer over de weg"
"317",497,"A023766",2019-04-01,108.7,0.6,4.4,"2019","Q2"," Goederenvervoer over de weg"
"318",499,"A023767",2003-01-01,93.9,NA,NA,"2003","Q1"," Goederenvervoer met koelauto's"
"319",500,"A023767",2003-04-01,94.1,0.2,NA,"2003","Q2"," Goederenvervoer met koelauto's"
"320",501,"A023767",2003-07-01,94.1,0,NA,"2003","Q3"," Goederenvervoer met koelauto's"
"321",502,"A023767",2003-10-01,94.1,0.1,NA,"2003","Q4"," Goederenvervoer met koelauto's"
"322",504,"A023767",2004-01-01,94.4,0.3,0.5,"2004","Q1"," Goederenvervoer met koelauto's"
"323",505,"A023767",2004-04-01,94.3,-0.1,0.2,"2004","Q2"," Goederenvervoer met koelauto's"
"324",506,"A023767",2004-07-01,94.6,0.3,0.5,"2004","Q3"," Goederenvervoer met koelauto's"
"325",507,"A023767",2004-10-01,95.9,1.4,1.9,"2004","Q4"," Goederenvervoer met koelauto's"
"326",509,"A023767",2005-01-01,96.9,1,2.6,"2005","Q1"," Goederenvervoer met koelauto's"
"327",510,"A023767",2005-04-01,97.9,1.1,3.8,"2005","Q2"," Goederenvervoer met koelauto's"
"328",511,"A023767",2005-07-01,97.4,-0.5,3,"2005","Q3"," Goederenvervoer met koelauto's"
"329",512,"A023767",2005-10-01,97.2,-0.2,1.4,"2005","Q4"," Goederenvervoer met koelauto's"
"330",514,"A023767",2006-01-01,98.1,0.8,1.2,"2006","Q1"," Goederenvervoer met koelauto's"
"331",515,"A023767",2006-04-01,98.5,0.4,0.6,"2006","Q2"," Goederenvervoer met koelauto's"
"332",516,"A023767",2006-07-01,99.1,0.6,1.7,"2006","Q3"," Goederenvervoer met koelauto's"
"333",517,"A023767",2006-10-01,98.8,-0.2,1.6,"2006","Q4"," Goederenvervoer met koelauto's"
"334",519,"A023767",2007-01-01,99,0.2,0.9,"2007","Q1"," Goederenvervoer met koelauto's"
"335",520,"A023767",2007-04-01,99.8,0.8,1.3,"2007","Q2"," Goederenvervoer met koelauto's"
"336",521,"A023767",2007-07-01,99.1,-0.6,0.1,"2007","Q3"," Goederenvervoer met koelauto's"
"337",522,"A023767",2007-10-01,99.4,0.3,0.6,"2007","Q4"," Goederenvervoer met koelauto's"
"338",524,"A023767",2008-01-01,100.8,1.4,1.8,"2008","Q1"," Goederenvervoer met koelauto's"
"339",525,"A023767",2008-04-01,102.3,1.5,2.6,"2008","Q2"," Goederenvervoer met koelauto's"
"340",526,"A023767",2008-07-01,103.1,0.8,4,"2008","Q3"," Goederenvervoer met koelauto's"
"341",527,"A023767",2008-10-01,100.9,-2.2,1.4,"2008","Q4"," Goederenvervoer met koelauto's"
"342",529,"A023767",2009-01-01,101.1,0.2,0.3,"2009","Q1"," Goederenvervoer met koelauto's"
"343",530,"A023767",2009-04-01,100.8,-0.3,-1.6,"2009","Q2"," Goederenvervoer met koelauto's"
"344",531,"A023767",2009-07-01,99.7,-1,-3.3,"2009","Q3"," Goederenvervoer met koelauto's"
"345",532,"A023767",2009-10-01,99.6,-0.1,-1.2,"2009","Q4"," Goederenvervoer met koelauto's"
"346",534,"A023767",2010-01-01,100.2,0.6,-0.9,"2010","Q1"," Goederenvervoer met koelauto's"
"347",535,"A023767",2010-04-01,98.1,-2.1,-2.6,"2010","Q2"," Goederenvervoer met koelauto's"
"348",536,"A023767",2010-07-01,96.4,-1.7,-3.3,"2010","Q3"," Goederenvervoer met koelauto's"
"349",537,"A023767",2010-10-01,96.6,0.2,-3,"2010","Q4"," Goederenvervoer met koelauto's"
"350",539,"A023767",2011-01-01,98,1.5,-2.2,"2011","Q1"," Goederenvervoer met koelauto's"
"351",540,"A023767",2011-04-01,97.8,-0.2,-0.3,"2011","Q2"," Goederenvervoer met koelauto's"
"352",541,"A023767",2011-07-01,97.7,-0.1,1.4,"2011","Q3"," Goederenvervoer met koelauto's"
"353",542,"A023767",2011-10-01,97.9,0.2,1.4,"2011","Q4"," Goederenvervoer met koelauto's"
"354",544,"A023767",2012-01-01,99.3,1.4,1.3,"2012","Q1"," Goederenvervoer met koelauto's"
"355",545,"A023767",2012-04-01,99.4,0,1.6,"2012","Q2"," Goederenvervoer met koelauto's"
"356",546,"A023767",2012-07-01,99,-0.4,1.3,"2012","Q3"," Goederenvervoer met koelauto's"
"357",547,"A023767",2012-10-01,99.1,0.1,1.2,"2012","Q4"," Goederenvervoer met koelauto's"
"358",549,"A023767",2013-01-01,100,1,0.7,"2013","Q1"," Goederenvervoer met koelauto's"
"359",550,"A023767",2013-04-01,100.1,0,0.7,"2013","Q2"," Goederenvervoer met koelauto's"
"360",551,"A023767",2013-07-01,100.1,0,1.1,"2013","Q3"," Goederenvervoer met koelauto's"
"361",552,"A023767",2013-10-01,100.1,0,1.1,"2013","Q4"," Goederenvervoer met koelauto's"
"362",554,"A023767",2014-01-01,100.3,0.2,0.2,"2014","Q1"," Goederenvervoer met koelauto's"
"363",555,"A023767",2014-04-01,100.5,0.2,0.4,"2014","Q2"," Goederenvervoer met koelauto's"
"364",556,"A023767",2014-07-01,100.4,-0.1,0.3,"2014","Q3"," Goederenvervoer met koelauto's"
"365",557,"A023767",2014-10-01,99.9,-0.5,-0.2,"2014","Q4"," Goederenvervoer met koelauto's"
"366",559,"A023767",2015-01-01,100,0.1,-0.3,"2015","Q1"," Goederenvervoer met koelauto's"
"367",560,"A023767",2015-04-01,100.5,0.5,0,"2015","Q2"," Goederenvervoer met koelauto's"
"368",561,"A023767",2015-07-01,100,-0.5,-0.5,"2015","Q3"," Goederenvervoer met koelauto's"
"369",562,"A023767",2015-10-01,99.6,-0.4,-0.4,"2015","Q4"," Goederenvervoer met koelauto's"
"370",564,"A023767",2016-01-01,99.3,-0.3,-0.7,"2016","Q1"," Goederenvervoer met koelauto's"
"371",565,"A023767",2016-04-01,99.8,0.5,-0.7,"2016","Q2"," Goederenvervoer met koelauto's"
"372",566,"A023767",2016-07-01,99.9,0.1,-0.1,"2016","Q3"," Goederenvervoer met koelauto's"
"373",567,"A023767",2016-10-01,100.3,0.4,0.7,"2016","Q4"," Goederenvervoer met koelauto's"
"374",569,"A023767",2017-01-01,100.7,0.4,1.4,"2017","Q1"," Goederenvervoer met koelauto's"
"375",570,"A023767",2017-04-01,100.9,0.2,1.2,"2017","Q2"," Goederenvervoer met koelauto's"
"376",571,"A023767",2017-07-01,101.1,0.2,1.3,"2017","Q3"," Goederenvervoer met koelauto's"
"377",572,"A023767",2017-10-01,101.7,0.6,1.4,"2017","Q4"," Goederenvervoer met koelauto's"
"378",574,"A023767",2018-01-01,103.6,1.8,2.8,"2018","Q1"," Goederenvervoer met koelauto's"
"379",575,"A023767",2018-04-01,104.2,0.6,3.2,"2018","Q2"," Goederenvervoer met koelauto's"
"380",576,"A023767",2018-07-01,105,0.8,3.9,"2018","Q3"," Goederenvervoer met koelauto's"
"381",577,"A023767",2018-10-01,106,0.9,4.2,"2018","Q4"," Goederenvervoer met koelauto's"
"382",579,"A023767",2019-01-01,108.8,2.7,5.1,"2019","Q1"," Goederenvervoer met koelauto's"
"383",580,"A023767",2019-04-01,109.2,0.4,4.8,"2019","Q2"," Goederenvervoer met koelauto's"
"384",582,"A042094",2003-01-01,87.7,NA,NA,"2003","Q1","A Goederenvervoer met tankauto's .."
"385",583,"A042094",2003-04-01,88.5,0.9,NA,"2003","Q2","A Goederenvervoer met tankauto's .."
"386",584,"A042094",2003-07-01,88.5,0,NA,"2003","Q3","A Goederenvervoer met tankauto's .."
"387",585,"A042094",2003-10-01,88.6,0.2,NA,"2003","Q4","A Goederenvervoer met tankauto's .."
"388",587,"A042094",2004-01-01,88.7,0.1,1.2,"2004","Q1","A Goederenvervoer met tankauto's .."
"389",588,"A042094",2004-04-01,88.6,-0.1,0.1,"2004","Q2","A Goederenvervoer met tankauto's .."
"390",589,"A042094",2004-07-01,88.7,0.1,0.2,"2004","Q3","A Goederenvervoer met tankauto's .."
"391",590,"A042094",2004-10-01,89.1,0.5,0.6,"2004","Q4","A Goederenvervoer met tankauto's .."
"392",592,"A042094",2005-01-01,90.4,1.4,1.9,"2005","Q1","A Goederenvervoer met tankauto's .."
"393",593,"A042094",2005-04-01,90.7,0.3,2.4,"2005","Q2","A Goederenvervoer met tankauto's .."
"394",594,"A042094",2005-07-01,91.1,0.5,2.7,"2005","Q3","A Goederenvervoer met tankauto's .."
"395",595,"A042094",2005-10-01,91.3,0.2,2.4,"2005","Q4","A Goederenvervoer met tankauto's .."
"396",597,"A042094",2006-01-01,92.5,1.3,2.3,"2006","Q1","A Goederenvervoer met tankauto's .."
"397",598,"A042094",2006-04-01,92.2,-0.3,1.7,"2006","Q2","A Goederenvervoer met tankauto's .."
"398",599,"A042094",2006-07-01,92.2,0,1.2,"2006","Q3","A Goederenvervoer met tankauto's .."
"399",600,"A042094",2006-10-01,93.2,1,2.1,"2006","Q4","A Goederenvervoer met tankauto's .."
"400",602,"A042094",2007-01-01,93.8,0.6,1.4,"2007","Q1","A Goederenvervoer met tankauto's .."
"401",603,"A042094",2007-04-01,94.3,0.6,2.3,"2007","Q2","A Goederenvervoer met tankauto's .."
"402",604,"A042094",2007-07-01,94.9,0.6,2.9,"2007","Q3","A Goederenvervoer met tankauto's .."
"403",605,"A042094",2007-10-01,96.2,1.3,3.2,"2007","Q4","A Goederenvervoer met tankauto's .."
"404",607,"A042094",2008-01-01,97.9,1.8,4.4,"2008","Q1","A Goederenvervoer met tankauto's .."
"405",608,"A042094",2008-04-01,98.4,0.5,4.3,"2008","Q2","A Goederenvervoer met tankauto's .."
"406",609,"A042094",2008-07-01,99.6,1.3,5,"2008","Q3","A Goederenvervoer met tankauto's .."
"407",610,"A042094",2008-10-01,99.5,-0.2,3.4,"2008","Q4","A Goederenvervoer met tankauto's .."
"408",612,"A042094",2009-01-01,96.4,-3.1,-1.5,"2009","Q1","A Goederenvervoer met tankauto's .."
"409",613,"A042094",2009-04-01,95.8,-0.6,-2.6,"2009","Q2","A Goederenvervoer met tankauto's .."
"410",614,"A042094",2009-07-01,96.5,0.7,-3.1,"2009","Q3","A Goederenvervoer met tankauto's .."
"411",615,"A042094",2009-10-01,96.3,-0.3,-3.2,"2009","Q4","A Goederenvervoer met tankauto's .."
"412",617,"A042094",2010-01-01,95.4,-0.9,-1,"2010","Q1","A Goederenvervoer met tankauto's .."
"413",618,"A042094",2010-04-01,95.6,0.1,-0.3,"2010","Q2","A Goederenvervoer met tankauto's .."
"414",619,"A042094",2010-07-01,95.7,0.1,-0.9,"2010","Q3","A Goederenvervoer met tankauto's .."
"415",620,"A042094",2010-10-01,95.9,0.2,-0.4,"2010","Q4","A Goederenvervoer met tankauto's .."
"416",622,"A042094",2011-01-01,98.5,2.7,3.2,"2011","Q1","A Goederenvervoer met tankauto's .."
"417",623,"A042094",2011-04-01,99.1,0.7,3.8,"2011","Q2","A Goederenvervoer met tankauto's .."
"418",624,"A042094",2011-07-01,100.9,1.7,5.4,"2011","Q3","A Goederenvervoer met tankauto's .."
"419",625,"A042094",2011-10-01,101.1,0.3,5.5,"2011","Q4","A Goederenvervoer met tankauto's .."
"420",627,"A042094",2012-01-01,100.9,-0.2,2.5,"2012","Q1","A Goederenvervoer met tankauto's .."
"421",628,"A042094",2012-04-01,101.1,0.1,1.9,"2012","Q2","A Goederenvervoer met tankauto's .."
"422",629,"A042094",2012-07-01,101.2,0.1,0.3,"2012","Q3","A Goederenvervoer met tankauto's .."
"423",630,"A042094",2012-10-01,101.7,0.5,0.6,"2012","Q4","A Goederenvervoer met tankauto's .."
"424",632,"A042094",2013-01-01,101.2,-0.5,0.3,"2013","Q1","A Goederenvervoer met tankauto's .."
"425",633,"A042094",2013-04-01,100.9,-0.3,-0.1,"2013","Q2","A Goederenvervoer met tankauto's .."
"426",634,"A042094",2013-07-01,101.1,0.1,-0.1,"2013","Q3","A Goederenvervoer met tankauto's .."
"427",635,"A042094",2013-10-01,101.2,0.1,-0.6,"2013","Q4","A Goederenvervoer met tankauto's .."
"428",637,"A042094",2014-01-01,102.1,0.9,0.9,"2014","Q1","A Goederenvervoer met tankauto's .."
"429",638,"A042094",2014-04-01,101.3,-0.8,0.3,"2014","Q2","A Goederenvervoer met tankauto's .."
"430",639,"A042094",2014-07-01,101.3,0,0.2,"2014","Q3","A Goederenvervoer met tankauto's .."
"431",640,"A042094",2014-10-01,100.9,-0.3,-0.2,"2014","Q4","A Goederenvervoer met tankauto's .."
"432",642,"A042094",2015-01-01,100,-0.9,-2,"2015","Q1","A Goederenvervoer met tankauto's .."
"433",643,"A042094",2015-04-01,100.4,0.3,-0.9,"2015","Q2","A Goederenvervoer met tankauto's .."
"434",644,"A042094",2015-07-01,100,-0.4,-1.3,"2015","Q3","A Goederenvervoer met tankauto's .."
"435",645,"A042094",2015-10-01,99.6,-0.3,-1.3,"2015","Q4","A Goederenvervoer met tankauto's .."
"436",647,"A042094",2016-01-01,98.9,-0.7,-1.1,"2016","Q1","A Goederenvervoer met tankauto's .."
"437",648,"A042094",2016-04-01,99.2,0.3,-1.1,"2016","Q2","A Goederenvervoer met tankauto's .."
"438",649,"A042094",2016-07-01,99.5,0.3,-0.5,"2016","Q3","A Goederenvervoer met tankauto's .."
"439",650,"A042094",2016-10-01,100.3,0.8,0.6,"2016","Q4","A Goederenvervoer met tankauto's .."
"440",652,"A042094",2017-01-01,100.9,0.6,1.9,"2017","Q1","A Goederenvervoer met tankauto's .."
"441",653,"A042094",2017-04-01,100.3,-0.5,1.1,"2017","Q2","A Goederenvervoer met tankauto's .."
"442",654,"A042094",2017-07-01,100.2,-0.1,0.7,"2017","Q3","A Goederenvervoer met tankauto's .."
"443",655,"A042094",2017-10-01,100.2,-0.1,-0.1,"2017","Q4","A Goederenvervoer met tankauto's .."
"444",657,"A042094",2018-01-01,101.8,1.7,1,"2018","Q1","A Goederenvervoer met tankauto's .."
"445",658,"A042094",2018-04-01,103,1.1,2.7,"2018","Q2","A Goederenvervoer met tankauto's .."
"446",659,"A042094",2018-07-01,104.5,1.4,4.3,"2018","Q3","A Goederenvervoer met tankauto's .."
"447",660,"A042094",2018-10-01,105.3,0.7,5.1,"2018","Q4","A Goederenvervoer met tankauto's .."
"448",662,"A042094",2019-01-01,106.9,1.6,5,"2019","Q1","A Goederenvervoer met tankauto's .."
"449",663,"A042094",2019-04-01,108.1,1.1,4.9,"2019","Q2","A Goederenvervoer met tankauto's .."
"450",665,"A023770",2003-01-01,79.4,NA,NA,"2003","Q1"," Goederenvervoer met containers.."
"451",666,"A023770",2003-04-01,79.4,-0.1,NA,"2003","Q2"," Goederenvervoer met containers.."
"452",667,"A023770",2003-07-01,79.6,0.2,NA,"2003","Q3"," Goederenvervoer met containers.."
"453",668,"A023770",2003-10-01,79.3,-0.3,NA,"2003","Q4"," Goederenvervoer met containers.."
"454",670,"A023770",2004-01-01,79.6,0.3,0.2,"2004","Q1"," Goederenvervoer met containers.."
"455",671,"A023770",2004-04-01,79.4,-0.1,0.1,"2004","Q2"," Goederenvervoer met containers.."
"456",672,"A023770",2004-07-01,79.6,0.1,0,"2004","Q3"," Goederenvervoer met containers.."
"457",673,"A023770",2004-10-01,80,0.6,0.9,"2004","Q4"," Goederenvervoer met containers.."
"458",675,"A023770",2005-01-01,81.8,2.3,2.9,"2005","Q1"," Goederenvervoer met containers.."
"459",676,"A023770",2005-04-01,82.2,0.4,3.4,"2005","Q2"," Goederenvervoer met containers.."
"460",677,"A023770",2005-07-01,82.6,0.5,3.8,"2005","Q3"," Goederenvervoer met containers.."
"461",678,"A023770",2005-10-01,83.4,1,4.3,"2005","Q4"," Goederenvervoer met containers.."
"462",680,"A023770",2006-01-01,83.8,0.5,2.4,"2006","Q1"," Goederenvervoer met containers.."
"463",681,"A023770",2006-04-01,84.2,0.5,2.5,"2006","Q2"," Goederenvervoer met containers.."
"464",682,"A023770",2006-07-01,84.7,0.5,2.5,"2006","Q3"," Goederenvervoer met containers.."
"465",683,"A023770",2006-10-01,84.8,0.2,1.6,"2006","Q4"," Goederenvervoer met containers.."
"466",685,"A023770",2007-01-01,86.7,2.2,3.5,"2007","Q1"," Goederenvervoer met containers.."
"467",686,"A023770",2007-04-01,86.8,0.2,3.1,"2007","Q2"," Goederenvervoer met containers.."
"468",687,"A023770",2007-07-01,87.7,1,3.6,"2007","Q3"," Goederenvervoer met containers.."
"469",688,"A023770",2007-10-01,87.8,0.1,3.5,"2007","Q4"," Goederenvervoer met containers.."
"470",690,"A023770",2008-01-01,91.6,4.3,5.6,"2008","Q1"," Goederenvervoer met containers.."
"471",691,"A023770",2008-04-01,91.6,0,5.4,"2008","Q2"," Goederenvervoer met containers.."
"472",692,"A023770",2008-07-01,93.9,2.5,7,"2008","Q3"," Goederenvervoer met containers.."
"473",693,"A023770",2008-10-01,93.1,-0.8,6,"2008","Q4"," Goederenvervoer met containers.."
"474",695,"A023770",2009-01-01,90,-3.3,-1.7,"2009","Q1"," Goederenvervoer met containers.."
"475",696,"A023770",2009-04-01,90.1,0.1,-1.6,"2009","Q2"," Goederenvervoer met containers.."
"476",697,"A023770",2009-07-01,89,-1.2,-5.2,"2009","Q3"," Goederenvervoer met containers.."
"477",698,"A023770",2009-10-01,89.2,0.2,-4.2,"2009","Q4"," Goederenvervoer met containers.."
"478",700,"A023770",2010-01-01,89,-0.2,-1.1,"2010","Q1"," Goederenvervoer met containers.."
"479",701,"A023770",2010-04-01,90.3,1.5,0.3,"2010","Q2"," Goederenvervoer met containers.."
"480",702,"A023770",2010-07-01,90.4,0,1.5,"2010","Q3"," Goederenvervoer met containers.."
"481",703,"A023770",2010-10-01,90.4,0,1.3,"2010","Q4"," Goederenvervoer met containers.."
"482",705,"A023770",2011-01-01,94.5,4.6,6.2,"2011","Q1"," Goederenvervoer met containers.."
"483",706,"A023770",2011-04-01,97.3,2.9,7.7,"2011","Q2"," Goederenvervoer met containers.."
"484",707,"A023770",2011-07-01,97.6,0.3,8,"2011","Q3"," Goederenvervoer met containers.."
"485",708,"A023770",2011-10-01,97.6,0,8,"2011","Q4"," Goederenvervoer met containers.."
"486",710,"A023770",2012-01-01,98.8,1.2,4.5,"2012","Q1"," Goederenvervoer met containers.."
"487",711,"A023770",2012-04-01,99.8,1,2.6,"2012","Q2"," Goederenvervoer met containers.."
"488",712,"A023770",2012-07-01,99.7,-0.1,2.2,"2012","Q3"," Goederenvervoer met containers.."
"489",713,"A023770",2012-10-01,99.8,0.1,2.3,"2012","Q4"," Goederenvervoer met containers.."
"490",715,"A023770",2013-01-01,99.8,0,1,"2013","Q1"," Goederenvervoer met containers.."
"491",716,"A023770",2013-04-01,100.6,0.8,0.8,"2013","Q2"," Goederenvervoer met containers.."
"492",717,"A023770",2013-07-01,100.4,-0.2,0.6,"2013","Q3"," Goederenvervoer met containers.."
"493",718,"A023770",2013-10-01,100.6,0.2,0.8,"2013","Q4"," Goederenvervoer met containers.."
"494",720,"A023770",2014-01-01,100.4,-0.2,0.6,"2014","Q1"," Goederenvervoer met containers.."
"495",721,"A023770",2014-04-01,100.1,-0.3,-0.5,"2014","Q2"," Goederenvervoer met containers.."
"496",722,"A023770",2014-07-01,100.7,0.6,0.3,"2014","Q3"," Goederenvervoer met containers.."
"497",723,"A023770",2014-10-01,100.5,-0.1,0,"2014","Q4"," Goederenvervoer met containers.."
"498",725,"A023770",2015-01-01,99.7,-0.8,-0.6,"2015","Q1"," Goederenvervoer met containers.."
"499",726,"A023770",2015-04-01,100.2,0.5,0.1,"2015","Q2"," Goederenvervoer met containers.."
"500",727,"A023770",2015-07-01,100.1,-0.1,-0.5,"2015","Q3"," Goederenvervoer met containers.."
